customer_name,customer_id,order_ref,product_group,product_name,tech,status,system,process_step,circuit_id,reg_date,plan_done_date,clean_order_date,agreed_date,agreed_installation_date,FM_date,finalize_access_date,latest_agreed_date,order_counter,last_update_timestamp
"SOCIETA ITALIANA PER CONDOTTE D'ACQUA S.P.A.",379,403121,Internet,Internett Fiber 100 Mbps (onnet),Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,28920555,18.05.2016,,19.05.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,396988,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28401216,22.03.2016,,13.04.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,397041,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28565239,22.03.2016,,13.04.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,397040,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28994052,22.03.2016,,08.04.2016,,,,,,1,25.05.2016 10:40:52
Motell Nor Kro AS,380,400173,Internet,Internett Fiber 20 Mbps (offnet),Fiber,IN_PROGRESS,SOS,validate & disp.,,09.05.2016,,,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,396956,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28940827,22.03.2016,,13.04.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,396959,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28415279,22.03.2016,,26.04.2016,,,,,,1,25.05.2016 10:40:52
Teknograd,381,400992,Capacity,Fiberpar,Fiber,IN_PROGRESS,SOS_SUGAR,complete order,10303667,26.04.2016,06.05.2016,03.05.2016,03.06.2016,25.05.2016,,24.05.2016,03.06.2016,1,25.05.2016 10:40:52
LEVEL 3 PEC NORGE AS,382,400700,Ethernet,Ethernet Punkt til Punkt 1 Gbps,Other,IN_PROGRESS,SOS_SUGAR,finalize access,28679059,22.04.2016,18.05.2016,09.05.2016,14.06.2016,03.06.2016,,,14.06.2016,1,25.05.2016 10:40:52
LEVEL 3 PEC NORGE AS,382,369345,Ethernet,Ethernet Punkt til Punkt 10 Mbps,Other,IN_PROGRESS,SOS,finalize access,28909778,29.01.2016,15.03.2016,18.02.2016,28.04.2016,17.06.2016,,,28.06.2016,1,25.05.2016 10:40:52
Sørumsand Industribygg,383,403829,Internet,Internett Fiber 10 Mbps (onnet),Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,28716775,13.05.2016,,17.05.2016,,,,,,1,25.05.2016 10:40:52
ONECO SØR AS,384,403812,Internet,Internett Fiber 20 Mbps (onnet),Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,28980117,13.05.2016,,17.05.2016,,,,,,1,25.05.2016 10:40:52
Lindbakgruppen AS,258,368451,IPVPN,IPVPN SHDSL 12 Mbps (oa3),DSL,IN_PROGRESS,SOS,finalize access,28946855,20.01.2016,13.05.2016,21.01.2016,06.06.2016,26.05.2016,,,06.06.2016,1,25.05.2016 10:40:52
Firesafe AS,385,396983,Internet,Internett Fiber 50 Mbps (onnet),Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,28429046,22.03.2016,,23.03.2016,,,,,,1,25.05.2016 10:40:52
Viju Norge AS,188,401383,IPVPN,IPVPN SHDSL 2 Mbps (oa),DSL,IN_PROGRESS,SOS,plan & design,28355135,02.05.2016,,24.05.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,396990,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28497545,22.03.2016,,26.04.2016,,,,,,1,25.05.2016 10:40:52
IKNOW SOLUTIONS NORGE AS,386,398070,Internet,Internett Fiber 100 Mbps (onnet),Fiber,IN_PROGRESS,SOS_SUGAR,finalize access,28103406,31.03.2016,11.04.2016,04.04.2016,25.04.2016,14.04.2016,,,25.04.2016,1,25.05.2016 10:40:52
ACTEIN AS,387,400671,Internet,Internett Fiber 100 Mbps (onnet),Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,28589507,22.04.2016,,23.04.2016,,,,,,1,25.05.2016 10:40:52
Atea AS.,232,364641,IPVPN,IPVPN Fiber 4 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28335940,17.12.2015,,05.01.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,396995,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28600638,22.03.2016,,05.04.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,397002,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28618452,22.03.2016,,05.04.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,397016,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28862147,22.03.2016,,13.04.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,397011,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28697641,22.03.2016,,13.04.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,396964,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,28456511,22.03.2016,,12.04.2016,,,,,,1,25.05.2016 10:40:52
Nordic Last og Buss AS,388,355742,IPVPN,IPVPN Fiber 20 Mbps (onnett),Fiber,IN_PROGRESS,SOS_SUGAR,finalize access,28601599,07.10.2015,22.01.2016,08.10.2015,14.01.2016,18.03.2016,,,25.03.2016,1,25.05.2016 10:40:52
Hotell og Restauranthuset Continental AS,389,401882,Internet,Internett Fiber 200 Mbps (onnet),Fiber,NEW,SOS,validate & disp.,28888,06.05.2016,,,,,,,,1,25.05.2016 10:40:52
Hotell og Restauranthuset Continental AS,389,401886,Internet,Internett Fiber 100 Mbps (onnet),Fiber,NEW,SOS,validate & disp.,08.071.1.2,06.05.2016,,,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,396985,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28783010,22.03.2016,,26.04.2016,,,,,,1,25.05.2016 10:40:52
EWOS HOLDING AS,390,337331,IPVPN,IPVPN Fiber 200 Mbps (onnett),Fiber,IN_PROGRESS,SOS,complete order,28290215,26.03.2015,20.04.2015,08.04.2015,30.04.2015,24.04.2015,,24.04.2015,30.04.2015,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,397000,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28739401,22.03.2016,,13.04.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,397001,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28322771,22.03.2016,,05.04.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,396998,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,28828222,22.03.2016,,05.04.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,396992,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28502381,22.03.2016,,13.04.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,397008,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,28378370,22.03.2016,,05.04.2016,,,,,,1,25.05.2016 10:40:52
Atea AS.,232,364650,IPVPN,IPVPN Fiber 4 Mbps (offnett),Fiber,IN_PROGRESS,SOS,complete order,28855558,17.12.2015,12.04.2016,05.01.2016,08.07.2016,29.04.2016,,29.04.2016,08.07.2016,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,397013,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28376739,22.03.2016,,13.04.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,397031,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,28931348,22.03.2016,,05.04.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,397032,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28635038,22.03.2016,,13.04.2016,,,,,,1,25.05.2016 10:40:52
M8 EIENDOM AS,391,5503854,Internet,Internett Fiber 20 Mbps (onnet),Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,28640389,06.05.2016,,09.05.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,397033,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28499992,22.03.2016,,13.04.2016,,,,,,1,25.05.2016 10:40:52
Atea AS.,232,364652,IPVPN,IPVPN Fiber 4 Mbps (offnett),Fiber,IN_PROGRESS,SOS,finalize access,28799942,17.12.2015,31.03.2016,05.01.2016,08.07.2016,27.05.2016,,,08.07.2016,1,25.05.2016 10:40:52
IP-Only Networks AS,392,394715,Ethernet,Ethernet Punkt til Punkt 50 Mbps,Other,IN_PROGRESS,SOS_SUGAR,complete order,28625329,04.03.2016,09.03.2016,09.03.2016,14.04.2016,22.04.2016,,25.04.2016,03.05.2016,1,25.05.2016 10:40:52
IP-Only Networks AS,392,395082,Capacity,Fiberpar,Fiber,IN_PROGRESS,SOS_SUGAR,finalize access,10303635,08.03.2016,29.03.2016,11.03.2016,13.04.2016,11.04.2016,,,13.04.2016,1,25.05.2016 10:40:52
IP-Only Telecommunication Networks AB,106,399344,Ethernet,Business Class Ethernet Fiber 100 Mbps on-nett,Fiber,IN_PROGRESS,SOS_SUGAR,complete order,28649100,15.04.2016,27.04.2016,21.04.2016,30.05.2016,19.05.2016,,12.05.2016,30.05.2016,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,397043,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28521728,22.03.2016,,13.04.2016,,,,,,1,25.05.2016 10:40:52
NextGenTel AS,239,400712,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS_SUGAR,plan & design,10302888,25.04.2016,,02.05.2016,,,,,,1,25.05.2016 10:40:52
NextGenTel AS,239,399089,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS_SUGAR,plan & design,10302909,07.04.2016,,19.04.2016,,,,,,1,25.05.2016 10:40:52
NextGenTel AS,239,400735,Capacity,Bølgelengde 1 Gbps,Bølgelengde,IN_PROGRESS,SOS,plan & design,10303871,25.04.2016,,02.05.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,397030,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28482310,22.03.2016,,13.04.2016,,,,,,1,25.05.2016 10:40:52
Atea AS.,232,364642,IPVPN,IPVPN Fiber 4 Mbps (offnett),Fiber,IN_PROGRESS,SOS,complete order,28995436,17.12.2015,07.04.2016,05.01.2016,08.07.2016,07.04.2016,,07.04.2016,08.07.2016,1,25.05.2016 10:40:52
Viju Norge AS,188,401429,IPVPN,IPVPN Fiber 20 Mbps (onnett),Fiber,IN_PROGRESS,SOS,plan & design,28181530,02.05.2016,,03.05.2016,,,,,,1,25.05.2016 10:40:52
Bring Warehousing AS,393,400759,Internet,Internett SHDSL 8 Mbps (oa),DSL,NEW,SOS,validate & disp.,31021791,25.04.2016,,,,,,,,1,25.05.2016 10:40:52
RE KIRKELIGE FELLESRÅD,394,403835,Internet,Internett SHDSL 20 Mbps (oa5),DSL,IN_PROGRESS,SOS,validate & disp.,32641807,13.05.2016,,,,,,,,1,25.05.2016 10:40:52
LILLESTRØM BIL & KAROSSERI AS,395,400760,Internet,Internett Fiber 10 Mbps (onnet),Fiber,IN_PROGRESS,SOS_SUGAR,finalize access,28917533,25.04.2016,04.05.2016,26.04.2016,08.06.2016,30.05.2016,,,08.06.2016,1,25.05.2016 10:40:52
Viju Norge AS,188,401290,IPVPN,IPVPN SHDSL 2 Mbps (oa),DSL,IN_PROGRESS,SOS,finalize access,28793731,29.04.2016,06.05.2016,03.05.2016,16.06.2016,13.06.2016,,,16.06.2016,1,25.05.2016 10:40:52
Viju Norge AS,188,401400,IPVPN,IPVPN SHDSL 2 Mbps (oa),DSL,IN_PROGRESS,SOS,plan & design,28420699,02.05.2016,,24.05.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,397037,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28611454,22.03.2016,,13.04.2016,,,,,,1,25.05.2016 10:40:52
Viken Fiber AS,366,403172,Capacity,FTB (Fiber til bedrift med bruksbegrensning),Fiber,COMPLETED,SOS,,10300616,09.05.2016,24.05.2016,24.05.2016,24.05.2016,24.05.2016,24.05.2016,24.05.2016,24.05.2016,1,25.05.2016 10:40:52
Viken Fiber AS,366,403284,Capacity,FTB (Fiber til bedrift med bruksbegrensning),Fiber,COMPLETED,SOS,,10300560,09.05.2016,24.05.2016,24.05.2016,24.05.2016,24.05.2016,24.05.2016,24.05.2016,24.05.2016,1,25.05.2016 10:40:52
Viken Fiber AS,366,403296,Capacity,Fiberpar,Fiber,COMPLETED,SOS,,10300849,09.05.2016,24.05.2016,24.05.2016,24.05.2016,24.05.2016,24.05.2016,24.05.2016,24.05.2016,1,25.05.2016 10:40:52
Viken Fiber AS,366,403135,Capacity,Fiberpar,Fiber,COMPLETED,SOS,,10300865,09.05.2016,24.05.2016,24.05.2016,24.05.2016,24.05.2016,24.05.2016,24.05.2016,24.05.2016,1,25.05.2016 10:40:52
Akvafarm As avd. Sørfjord,396,346246,Internet,Internett Fiber 50 Mbps (onnet),Fiber,IN_PROGRESS,SOS,validate & disp.,28290974,10.08.2015,,,,,,,,1,25.05.2016 10:40:52
YA BANK AS,397,5503669,Internet,Internett Fiber 20 Mbps (onnet),Fiber,IN_PROGRESS,SOS_SUGAR,finalize access,28348781,25.04.2016,09.05.2016,26.04.2016,08.06.2016,01.06.2016,,,08.06.2016,1,25.05.2016 10:40:52
Atea AS.,232,400713,IPVPN,IPVPN Fiber 4 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28971068,25.04.2016,,26.04.2016,,,,,,1,25.05.2016 10:40:52
Atea AS.,232,399466,IPVPN,IPVPN Fiber 4 Mbps (offnett),Fiber,IN_PROGRESS,SOS,finalize access,28871759,12.04.2016,11.05.2016,12.04.2016,08.07.2016,31.05.2016,,,08.07.2016,1,25.05.2016 10:40:52
Atea AS.,232,364753,IPVPN,IPVPN Fiber 4 Mbps (onnett),Fiber,IN_PROGRESS,SOS_SUGAR,finalize access,28767972,18.12.2015,11.02.2016,05.01.2016,08.07.2016,13.04.2016,,,08.07.2016,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,364698,IPVPN,IPVPN Fiber 10 Gbps (onnett),Fiber,IN_PROGRESS,SOS,plan & design,28716513,18.12.2015,,07.01.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,364701,IPVPN,IPVPN Fiber 10 Gbps (onnett),Fiber,IN_PROGRESS,SOS,plan & design,28333807,18.12.2015,,07.01.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,364708,IPVPN,IPVPN Fiber 300 Mbps (onnett),Fiber,IN_PROGRESS,SOS,plan & design,28814697,18.12.2015,,07.01.2016,,,,,,1,25.05.2016 10:40:52
ACTIV DRIFT AS,398,401279,Internet,Internett Fiber 100 Mbps (onnet),Fiber,IN_PROGRESS,SOS_SUGAR,finalize access,28503283,29.04.2016,04.05.2016,02.05.2016,27.06.2016,16.06.2016,,,27.06.2016,1,25.05.2016 10:40:52
EIVA-SAFEX AS,399,5500658,Internet,Internett Fiber 30 Mbps (onnet),Fiber,IN_PROGRESS,SOS,finalize access,28356534,18.06.2015,26.10.2015,10.08.2015,07.12.2015,30.06.2016,,,11.07.2016,1,25.05.2016 10:40:52
Atea AS.,232,364645,IPVPN,IPVPN Fiber 4 Mbps (offnett),Fiber,IN_PROGRESS,SOS,finalize access,28548442,17.12.2015,10.05.2016,05.01.2016,08.07.2016,19.05.2016,,,08.07.2016,1,25.05.2016 10:40:52
MODUS DESIGN AS,400,403854,Internet,Internett Fiber 100 Mbps (onnet),Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,28392693,13.05.2016,,17.05.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,397381,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28972107,23.03.2016,,13.04.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,397379,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28574307,23.03.2016,,13.04.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,364703,IPVPN,IPVPN Fiber 10 Gbps (onnett),Fiber,IN_PROGRESS,SOS,plan & design,28771299,18.12.2015,,07.01.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,364705,IPVPN,IPVPN Fiber 10 Gbps (onnett),Fiber,IN_PROGRESS,SOS,plan & design,28700451,18.12.2015,,07.01.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,397376,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28813429,23.03.2016,,26.04.2016,,,,,,1,25.05.2016 10:40:52
BBL Datakompetanse AS,401,403847,IPVPN,IPVPN Fiber 100 Mbps (onnett),Fiber,IN_PROGRESS,SOS_SUGAR,finalize access,28656310,13.05.2016,25.05.2016,17.05.2016,17.08.2016,08.08.2016,,,17.08.2016,1,25.05.2016 10:40:52
Lynet Internett AS,402,362771,Capacity,Fiberpar,Fiber,IN_PROGRESS,SOS_SUGAR,finalize access,10303366,25.11.2015,27.11.2015,26.11.2015,09.02.2016,11.07.2016,,,13.07.2016,1,25.05.2016 10:40:52
Lynet Internett AS,402,403967,Capacity,Fiberpar,Fiber,IN_PROGRESS,SOS_SUGAR,finalize access,10303935,17.05.2016,19.05.2016,18.05.2016,17.08.2016,15.08.2016,,,17.08.2016,1,25.05.2016 10:40:52
Lynet Internett AS,402,404317,Capacity,Fiberpar,Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,10303942,23.05.2016,,24.05.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,396982,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28972555,22.03.2016,,26.04.2016,,,,,,1,25.05.2016 10:40:52
Vestfold Modelljernbane Import Ans,403,403154,Internet,Internett VDSL 25/5 (oa),DSL,IN_PROGRESS,SOS,plan & design,28348078,09.05.2016,,10.05.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,397382,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28685155,23.03.2016,,26.04.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,397388,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28529697,23.03.2016,,26.04.2016,,,,,,1,25.05.2016 10:40:52
TELIA NORGE AS (Netcom GSM),260,369028,Ethernet,Ethernet Aksess SHDSL 12Mbps (oa3),DSL,IN_PROGRESS,SOS,validate & disp.,28932418,26.01.2016,,,,,,,,1,25.05.2016 10:40:52
MUNCK CRANES AS,404,403846,IPVPN,IPVPN VDSL 25/5 (ws),DSL,IN_PROGRESS,SOS,plan & design,28841633,13.05.2016,,23.05.2016,,,,,,1,25.05.2016 10:40:52
MUNCK CRANES AS,404,403852,IPVPN,IPVPN VDSL 25/5 (ws),DSL,IN_PROGRESS,SOS,plan & design,28232045,13.05.2016,,20.05.2016,,,,,,1,25.05.2016 10:40:52
MUNCK CRANES AS,404,403873,IPVPN,IPVPN VDSL 25/5 (ws),DSL,IN_PROGRESS,SOS,plan & design,28319743,13.05.2016,,18.05.2016,,,,,,1,25.05.2016 10:40:52
Viju Norge AS,188,401399,IPVPN,IPVPN SHDSL 2 Mbps (oa),DSL,IN_PROGRESS,SOS,plan & design,28990503,02.05.2016,,24.05.2016,,,,,,1,25.05.2016 10:40:52
Viju Norge AS,188,401411,IPVPN,IPVPN SHDSL 2 Mbps (oa),DSL,IN_PROGRESS,SOS,plan & design,28698567,02.05.2016,,24.05.2016,,,,,,1,25.05.2016 10:40:52
Viju Norge AS,188,401405,IPVPN,IPVPN SHDSL 2 Mbps (oa),DSL,IN_PROGRESS,SOS,plan & design,28965425,02.05.2016,,24.05.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,397377,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28629166,23.03.2016,,05.04.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,397385,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,28876406,23.03.2016,,05.04.2016,,,,,,1,25.05.2016 10:40:52
Atea AS.,232,364714,IPVPN,IPVPN Fiber 4 Mbps (onnett),Fiber,IN_PROGRESS,SOS_SUGAR,finalize access,28408312,18.12.2015,07.03.2016,05.01.2016,08.07.2016,31.05.2016,,,08.07.2016,1,25.05.2016 10:40:52
Japan Photo Holding Norge AS,405,346017,IPVPN,IPVPN Fiber 20 Mbps (onnett),Fiber,IN_PROGRESS,SOS_SUGAR,complete order,28351631,23.06.2015,21.07.2015,29.06.2015,03.09.2015,04.09.2015,,11.11.2015,15.09.2015,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,397009,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28504097,22.03.2016,,26.04.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,397403,IPVPN,IPVPN Fiber 300 Mbps (onnett),Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,28866857,23.03.2016,,05.04.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,397384,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28822108,23.03.2016,,26.04.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,397378,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28629029,23.03.2016,,05.04.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,397389,IPVPN,IPVPN Fiber 300 Mbps (onnett),Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,,23.03.2016,,05.04.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,397404,IPVPN,IPVPN Fiber 300 Mbps (onnett),Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,28675224,23.03.2016,,05.04.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,397383,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,28933313,23.03.2016,,11.04.2016,,,,,,1,25.05.2016 10:40:52
URMAKER ERIK SUTTERUD,406,400779,Internet,Internett Fiber 10 Mbps (onnet),Fiber,IN_PROGRESS,SOS_SUGAR,finalize access,28893306,25.04.2016,10.05.2016,27.04.2016,22.06.2016,13.06.2016,,,22.06.2016,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,397387,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28472118,23.03.2016,,06.04.2016,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,397047,IPVPN,IPVPN Fiber 300 Mbps (offnett),Fiber,IN_PROGRESS,SOS,plan & design,28556971,22.03.2016,,08.04.2016,,,,,,1,25.05.2016 10:40:52
WINDOWMASTER BSI AS,407,403201,Internet,Internett Fiber 6 Mbps (onnet),Fiber,IN_PROGRESS,SOS_SUGAR,finalize access,28436729,09.05.2016,13.05.2016,10.05.2016,14.06.2016,03.06.2016,,,14.06.2016,1,25.05.2016 10:40:52
Viju Norge AS,188,401409,IPVPN,IPVPN SHDSL 2 Mbps (oa),DSL,IN_PROGRESS,SOS,plan & design,28374432,02.05.2016,,24.05.2016,,,,,,1,25.05.2016 10:40:52
Viju Norge AS,188,401408,IPVPN,IPVPN SHDSL 2 Mbps (oa),DSL,IN_PROGRESS,SOS,plan & design,28998694,02.05.2016,,24.05.2016,,,,,,1,25.05.2016 10:40:52
Sapatos AS,408,364727,IPVPN,IPVPN VDSL 25/5 (oa),DSL,NEW,SOS,validate & disp.,32433976,18.12.2015,,,,,,,,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,397415,IPVPN,IPVPN Fiber 300 Mbps (onnett),Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,28589346,23.03.2016,,05.04.2016,,,,,,1,25.05.2016 10:40:52
HomeNet As,256,403858,IPVPN,IPVPN Fiber 10 Gbps (onnett),Fiber,NEW,SOS,validate & disp.,,13.05.2016,,,,,,,,1,25.05.2016 10:40:52
KULTUR OG IDRETTSBYGG,409,400772,Internet,Internett Fiber 200 Mbps (offnet),Fiber,IN_PROGRESS,SOS_SUGAR,finalize access,28592649,25.04.2016,10.05.2016,29.04.2016,29.06.2016,21.06.2016,,,29.06.2016,1,25.05.2016 10:40:52
Ice Communication Norge AS,278,397407,IPVPN,IPVPN Fiber 300 Mbps (onnett),Fiber,IN_PROGRESS,SOS_SUGAR,plan & design,28668663,23.03.2016,,05.04.2016,,,,,,1,25.05.2016 10:40:52
Sapatos AS,408,364739,IPVPN,IPVPN VDSL 40/10 (ws),DSL,IN_PROGRESS,SOS,plan & design,28731781,18.12.2015,,19.05.2016,,,,,,1,25.05.2016 10:40:52
Telecomputing Norway AS,254,348192,Ethernet,Ethernet Aksess Fiber 200 Mbps on-nett,Fiber,IN_PROGRESS,SOS_SUGAR,finalize access,28551084,15.07.2015,19.08.2015,22.07.2015,23.09.2015,14.09.2015,,,23.09.2015,1,25.05.2016 10:40:52
Telecomputing Norway AS,254,354529,Ethernet,Ethernet Aksess Fiber 100 Mbps off-nett,Fiber,IN_PROGRESS,SOS_SUGAR,finalize access,28888203,29.09.2015,18.11.2015,17.11.2015,29.01.2016,20.01.2016,,,29.01.2016,1,25.05.2016 10:40:52
Telecomputing Norway AS,254,399351,Ethernet,Ethernet Aksess Fiber 200 Mbps on-nett,Fiber,COMPLETED,SOS_SUGAR,,28854937,12.04.2016,18.04.2016,13.04.2016,18.05.2016,09.05.2016,24.05.2016,23.05.2016,18.05.2016,1,25.05.2016 10:40:52
Telecomputing Norway AS,254,401587,Ethernet,Ethernet Aksess Fiber 10 Mbps on-nett,Fiber,IN_PROGRESS,SOS_SUGAR,finalize access,28362257,03.05.2016,09.05.2016,04.05.2016,10.06.2016,01.06.2016,,,10.06.2016,1,25.05.2016 10:40:52
